scenario,adoption_rate,efficiency_a,average_speed,total_travel_time,total_energy_electric_mean,total_carbon_electric_mean,total_energy_gasoline_mean,total_carbon_gasoline_mean,E_electric_mean,E_drive_av_mean,E_compute_mean,E_v2x_mean,E_data_center_mean,E_RSU_mean,total_energy_electric_ci_lower,total_energy_electric_ci_upper,total_carbon_electric_ci_lower,total_carbon_electric_ci_upper,total_energy_gasoline_ci_lower,total_energy_gasoline_ci_upper,total_carbon_gasoline_ci_lower,total_carbon_gasoline_ci_upper,E_electric_ci_lower,E_electric_ci_upper,E_drive_av_ci_lower,E_drive_av_ci_upper,E_compute_ci_lower,E_compute_ci_upper,E_v2x_ci_lower,E_v2x_ci_upper,E_data_center_ci_lower,E_data_center_ci_upper,gasoline,electric,autonomous
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.03",0.7,0.7,29.725738923396047,1488530510.9112487,17624645450.46965,8824970075.530285,1261058576.385428,2925655897.214193,39835772.07380226,5391343043.565121,2599019956.632546,5209856.78818937,9586136490.26844,2931025.92,16232805780.479486,19020092674.465546,8080434155.3598,9543625094.457987,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38609794.26914666,41124862.36910164,4933067540.824253,5847312886.122142,2423866361.22052,2765298593.7559476,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.03",0.7,0.7,29.725738923396047,1488530510.9112487,17660347964.400826,8844636265.701988,1261058576.385428,2925655897.214193,39853820.59943396,5399399386.998934,2613010082.110144,5209856.78818937,9586136490.26844,2931025.92,16239664635.286022,19040952439.221443,8095780771.268952,9597768075.348135,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38639910.93553764,41213605.378701694,4938926010.710171,5851414502.428723,2440956682.054257,2781275002.574285,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17510041648.94012,8767365057.027893,1261058576.385428,2925655897.214193,39841179.94551634,5267100420.667496,2611355698.7105155,5209856.78818937,9586136490.26844,2931025.92,15961668779.950628,18996676993.669174,7991637708.095833,9527129051.09053,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38600351.960296765,41177044.86600972,4794288371.072501,5761801912.400006,2436868375.9091163,2777857947.5427637,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17513755023.088844,8773631712.21829,1261058576.385428,2925655897.214193,39797907.4985903,5264665485.980154,2608084894.046683,5209856.78818937,9586136490.26844,2931025.92,16003048468.540974,18950383243.126186,7987804319.16215,9565696451.774391,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38478914.619261086,41234556.19772435,4806083944.934394,5719559520.244635,2437588618.707882,2773095791.833724,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17533207741.36186,8789043880.610928,1261058576.385428,2925655897.214193,39843925.51973364,5275871686.483037,2605226507.296697,5209856.78818937,9586136490.26844,2931025.92,16041024977.206816,18939828883.289356,8049450547.409247,9535864750.441607,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38512626.55738504,41233976.13623289,4809927407.356128,5734223914.895096,2431181356.891961,2770798062.2873282,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17522082334.913082,8766458515.270952,1261058576.385428,2925655897.214193,39828775.15230412,5269507225.306047,2611124176.196656,5209856.78818937,9586136490.26844,2931025.92,16054441450.169676,18959042799.202114,8034272720.879836,9547603047.452936,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38602530.69090812,41170269.88678058,4820824272.80269,5725529605.583451,2433974102.0764284,2772916224.696058,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17487397831.13317,8758519191.32563,1261058576.385428,2925655897.214193,39853709.4456062,5263099694.706495,2604911988.5279317,5209856.78818937,9586136490.26844,2931025.92,16076448171.473864,18914279743.508873,8025831722.079679,9544349595.326828,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38578208.227574065,41146629.24609882,4816694497.958714,5720447437.216618,2437064769.9772654,2778209331.4973054,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17497984954.653896,8767728644.942892,1261058576.385428,2925655897.214193,39879892.82276184,5267181318.583701,2610406999.9705696,5209856.78818937,9586136490.26844,2931025.92,16051613718.361256,19004880979.28327,8007650840.870961,9559733154.337646,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38708448.82468694,41190398.78267381,4810885683.856233,5758480279.601348,2443279549.930452,2778303374.833589,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17533596321.068634,8782446159.36738,1261058576.385428,2925655897.214193,39841305.922183804,5275638015.095807,2605523619.3193126,5209856.78818937,9586136490.26844,2931025.92,16053250347.25936,19061881926.483513,8014147630.107129,9581608966.634468,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38554292.117530815,41179300.59304312,4829407725.851286,5717066324.355471,2433830153.324687,2776513542.2441373,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17470396397.690556,8753137006.303469,1261058576.385428,2925655897.214193,39843970.282643236,5256301089.342742,2607875712.666374,5209856.78818937,9586136490.26844,2931025.92,16053533726.944305,18890472343.334167,8008580546.058618,9537637743.84511,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38614484.1985815,41170579.49986091,4803457514.644883,5720210832.41756,2439134061.1600204,2768613420.8865376,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17507988953.79618,8760953598.24232,1261058576.385428,2925655897.214193,39861168.54345087,5270794551.763584,2602271531.6193113,5209856.78818937,9586136490.26844,2931025.92,16060338487.352844,18909379719.302822,8011868072.77166,9524837163.381798,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38591359.70560524,41195956.791602656,4823648275.401054,5729733514.292956,2419380662.395364,2779302024.8953843,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.05",0.7,0.7,29.725738923396047,1488530510.9112487,17521507969.474987,8771021440.892017,1261058576.385428,2925655897.214193,39814326.64038096,5269563604.346486,2605595739.8415537,5209856.78818937,9586136490.26844,2931025.92,16163704344.012253,19020374829.331123,8050766792.764564,9571352544.332598,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38572885.48281697,41098968.40696888,4843287966.622541,5750952328.845021,2434219522.607441,2775359077.302604,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17366720966.61607,8695519800.513302,1261058576.385428,2925655897.214193,39905018.44101741,5146714409.255674,2599434246.282468,5209856.78818937,9586136490.26844,2931025.92,15883621087.43049,18917777037.456738,7932613710.135582,9508370051.2667,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38509481.298831046,41301058.89290513,4685002910.606632,5642637864.48196,2428379717.188389,2771892981.4495096,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17445231671.072544,8737233319.259624,1261058576.385428,2925655897.214193,39837825.946623616,5162140603.0146675,2604298691.934137,5209856.78818937,9586136490.26844,2931025.92,16021483801.501362,18931955303.18526,8013915144.120891,9513238653.198046,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38531011.73317902,41162255.02571856,4705954759.24562,5592019190.6287,2442512019.538019,2771005084.6321497,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17385736260.77511,8705736821.77148,1261058576.385428,2925655897.214193,39912472.91328453,5151144990.920506,2604707229.790967,5209856.78818937,9586136490.26844,2931025.92,16004814503.129168,18802184916.032063,7988238477.950616,9484740505.755993,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38658461.29507713,41242524.71129645,4719925302.666503,5594402321.612566,2430492915.534926,2769686248.782346,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17447163205.69763,8739273339.039536,1261058576.385428,2925655897.214193,39824210.54641229,5161023233.478346,2605995285.0025578,5209856.78818937,9586136490.26844,2931025.92,15928210142.945688,18875224032.41236,7962529619.473996,9526317046.581339,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38561467.82023389,41172961.17528415,4717541722.399728,5620742238.153506,2430475699.0977798,2774990881.8869743,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17370726113.747356,8694791791.409452,1261058576.385428,2925655897.214193,39852874.803985246,5141249101.031824,2606157598.616471,5209856.78818937,9586136490.26844,2931025.92,15853323202.872696,18827509146.80659,7908207831.009742,9431420313.11756,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38576905.87891511,41237386.1022765,4694464974.789861,5589904096.991172,2435722300.0837135,2766675527.9188924,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17414837017.333733,8722523901.256653,1261058576.385428,2925655897.214193,39869580.734326005,5153803350.689388,2612540796.2117667,5209856.78818937,9586136490.26844,2931025.92,16033155298.632608,18767649443.687386,8005056646.0921755,9456343470.033775,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38668150.604541354,41165146.80863354,4712792348.3954935,5609452102.609903,2439884332.7211866,2792732461.0345097,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17408158791.633934,8721876165.40583,1261058576.385428,2925655897.214193,39842365.41779767,5150221817.355743,2609094341.6911435,5209856.78818937,9586136490.26844,2931025.92,15951613729.997194,18905812817.649597,7984586667.68411,9486908145.360197,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38529719.96274285,41176055.51390825,4708646306.78267,5619745787.087333,2440292347.8966336,2774575007.204798,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17441583004.83547,8728409106.61271,1261058576.385428,2925655897.214193,39861068.18690688,5162527482.74899,2606527161.2321863,5209856.78818937,9586136490.26844,2931025.92,16023660762.095114,18850285937.407883,8000596111.12704,9484316427.537144,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38524195.30299766,41282757.57636185,4705505725.374661,5622976545.284627,2441723417.0268183,2774777757.3995867,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17371191530.930286,8703341759.819792,1261058576.385428,2925655897.214193,39806372.58766191,5137489566.2985735,2604065299.1636586,5209856.78818937,9586136490.26844,2931025.92,15911491526.538975,18724936898.97966,7974784176.535047,9456460352.406656,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38540263.66624344,41208192.630097724,4692598103.540552,5583941362.961573,2439323541.0763025,2775911005.520885,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.1, Routing 0.07",0.7,0.7,29.725738923396047,1488530510.9112487,17352307010.724937,8688900340.779732,1261058576.385428,2925655897.214193,39828550.38720837,5133020127.787036,2607292998.7742867,5209856.78818937,9586136490.26844,2931025.92,15936378633.9105,18830862019.804672,7928867774.03345,9427069618.692959,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38510456.81248749,41204696.29247108,4692858921.165083,5601288025.035697,2431204306.1262646,2777541622.180817,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.2, Routing 0.03",0.7,0.7,29.725738923396047,1488530510.9112487,17002632861.9,8513406315.467115,1261058576.385428,2925655897.214193,39833543.76235832,4768479426.171072,2606771286.994585,5209856.78818937,9586136490.26844,2931025.92,15561869876.772505,18457381218.87349,7785275781.7046585,9258375000.599962,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38583948.02154844,41166841.29983741,4351041102.377788,5192375465.062346,2443243567.700415,2779761112.157657,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.2, Routing 0.03",0.7,0.7,29.725738923396047,1488530510.9112487,16976828549.669382,8503001180.168068,1261058576.385428,2925655897.214193,39796375.31902014,4758597050.1806135,2605220283.29933,5209856.78818937,9586136490.26844,2931025.92,15565151559.215631,18316393692.8219,7764009370.036804,9240132852.787441,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38538418.57179904,41171844.08016832,4348920324.367926,5170462668.141765,2437196823.865801,2768346296.062564,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.2, Routing 0.03",0.7,0.7,29.725738923396047,1488530510.9112487,17019209724.10763,8522858977.4054985,1261058576.385428,2925655897.214193,39824218.846405245,4773476164.388186,2602879181.640067,5209856.78818937,9586136490.26844,2931025.92,15620865843.738838,18406831930.164814,7799245875.770075,9249376882.956156,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38511923.575499155,41204563.64649036,4352707370.46155,5185108750.552591,2434374492.126048,2769491387.3651733,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
"a 0.7 - adoption 70% - Gasoline 0.29, Electric 0.02, Autonomous 0.70 - Clustering 0.2, Routing 0.03",0.7,0.7,29.725738923396047,1488530510.9112487,17055333349.16011,8542252461.009225,1261058576.385428,2925655897.214193,39818623.07031406,4781658367.958186,2608026613.7175627,5209856.78818937,9586136490.26844,2931025.92,15626185864.794052,18422909963.68705,7824572247.712943,9258059854.837317,1261058576.385428,1261058576.385428,2925655897.214193,2925655897.214193,38536862.59548938,41117862.22425589,4372319994.816141,5192295821.42425,2440243727.319839,2782840853.144178,5209856.78818937,5209856.78818937,9586136490.26844,9586136490.26844,0.28500000000000003,0.015000000000000003,0.7
